part_id,click_dt,bounce_dt,open_dt
6683026782,,,10/24/2020 0:00
9096841852,,,12/15/2020 0:00
7806956387,,,
3341230404,1/5/2021 0:00,,12/27/2020 0:00
9876721326,,,11/30/2020 0:00
1197845758,10/20/2020 0:00,,9/3/2020 0:00
5106355372,,,
7223500048,,,
1509545298,,,
3860809217,,,
7794014173,,,9/19/2020 0:00
4851488034,,,10/14/2020 0:00
1733980080,,,12/24/2020 0:00
6134219007,,,
2143850697,,,
2891551598,2/2/2021 0:00,,11/29/2020 0:00
7109537476,,,
3694890988,10/30/2020 0:00,,9/6/2020 0:00
4523273232,,,
7845624088,,,9/25/2020 0:00
4602646150,,,
7985586884,,,
30047615,,,
3919295290,2/7/2021 0:00,,11/15/2020 0:00
183171060,,,1/20/2021 0:00
9250432821,,,11/30/2020 0:00
6519327073,,,8/5/2020 0:00
7890786182,,,
2971584207,,,1/7/2021 0:00
3456652036,,,
4942500678,,,
1824351549,1/12/2021 0:00,,11/25/2020 0:00
7718484886,,,
3693716293,,,12/24/2020 0:00
9805557323,,,10/29/2020 0:00
9979864563,,,9/29/2020 0:00
3145240111,,,
9284723411,10/6/2020 0:00,,8/27/2020 0:00
2001850794,12/26/2020 0:00,,12/20/2020 0:00
3886108591,,,10/10/2020 0:00
3262934173,,,10/3/2020 0:00
2608102301,,,
8847702114,,,
7228764528,,,12/16/2020 0:00
5263993764,,,
3059430232,12/3/2020 0:00,,11/1/2020 0:00
9558027692,11/29/2020 0:00,,11/20/2020 0:00
1345981113,,,8/18/2020 0:00
4187389689,1/26/2021 0:00,,1/13/2021 0:00
2147185436,12/3/2020 0:00,,9/21/2020 0:00
5311941106,,,
8987703506,11/20/2020 0:00,,10/13/2020 0:00
6702856147,2/7/2021 0:00,,11/19/2020 0:00
7342934506,,,
8963192199,,,
9609026314,,,11/18/2020 0:00
1071540680,,,
9682444368,,,
3817622298,,,11/6/2020 0:00
352053933,,,8/7/2020 0:00
9719877767,,,10/21/2020 0:00
5157382679,,,
3852839278,,,
4228556541,,,
9566724349,12/27/2020 0:00,,9/9/2020 0:00
6998215364,,,
6884324475,,,9/9/2020 0:00
7933158455,,,1/22/2021 0:00
2903000042,2/5/2021 0:00,,12/15/2020 0:00
8928463926,,,
2018847106,,,
5722921095,,,
2895497124,2/5/2021 0:00,,1/10/2021 0:00
4285648403,9/11/2020 0:00,,8/13/2020 0:00
4223260877,,,
1648351225,,,
1646467018,,,
3895311087,,,9/23/2020 0:00
7065174198,,,9/11/2020 0:00
2538388067,,,
8258974993,2/12/2021 0:00,,1/1/2021 0:00
9876835555,9/14/2020 0:00,,9/7/2020 0:00
6280441033,1/11/2021 0:00,,11/10/2020 0:00
8449443964,,,9/1/2020 0:00
5399153721,,,1/24/2021 0:00
5874822275,,,1/1/2021 0:00
4836629782,,,
95482973,12/2/2020 0:00,,8/17/2020 0:00
6467226420,,,12/14/2020 0:00
9962812548,,,
8558312744,11/16/2020 0:00,,11/14/2020 0:00
7297093533,,,1/3/2021 0:00
1423910957,,,
4356323765,,,
4990340861,,,9/5/2020 0:00
6300149034,,,
9645895825,,,1/2/2021 0:00
5234470878,2/3/2021 0:00,,1/1/2021 0:00
4228150327,1/1/2021 0:00,,12/16/2020 0:00
5327697662,,,
8312115796,,,
5819617621,,,
7538751328,11/29/2020 0:00,,10/27/2020 0:00
329293546,,,
7535910020,,,
3782689406,,,1/17/2021 0:00
2541192497,,,
597794960,,,
5871634832,,,8/9/2020 0:00
2065459370,2/1/2021 0:00,,1/22/2021 0:00
8328083522,,,
8148925080,,,
867801923,,,
1050422237,,,
7456399057,,,9/12/2020 0:00
2029227242,,,
3482325240,,,11/16/2020 0:00
2169569838,,,
8843244792,2/7/2021 0:00,,10/1/2020 0:00
4637382079,,,7/31/2020 0:00
3741077351,,,
110068877,,,
6329890727,12/16/2020 0:00,,9/30/2020 0:00
4938972032,,,
2606924870,10/31/2020 0:00,,9/13/2020 0:00
6224688189,,,1/9/2021 0:00
3470278100,,,
5182959334,2/5/2021 0:00,,1/24/2021 0:00
6809018599,1/17/2021 0:00,,10/25/2020 0:00
4293405639,,,
6594793034,,,
8821825596,,,
3468163892,,,
9251073202,8/23/2020 0:00,,8/9/2020 0:00
1663215144,,,1/22/2021 0:00
3721522237,,,
3062505419,,,
3175284154,,,
1512830701,,,
8134866576,,,
7505541273,1/4/2021 0:00,,8/9/2020 0:00
3135590871,,,11/28/2020 0:00
1294027081,11/1/2020 0:00,,10/21/2020 0:00
7007483900,,,
972238511,,,
8733199013,,,8/18/2020 0:00
5829698293,,,
8494608116,,,
887978075,1/2/2021 0:00,,10/19/2020 0:00
6287008821,11/26/2020 0:00,,10/28/2020 0:00
9638110725,,,
7826277340,,,1/17/2021 0:00
1401102901,,,9/15/2020 0:00
4171897572,,,1/22/2021 0:00
6875894685,,,1/15/2021 0:00
897542726,,,
4923020597,,,
5035696985,,,
8024985474,1/21/2021 0:00,,9/9/2020 0:00
5451725108,,,
1383507896,1/21/2021 0:00,,1/10/2021 0:00
8053461502,,,
9309292753,,,
5541430102,12/12/2020 0:00,,12/10/2020 0:00
2750762532,,,
5969345502,,,
5075675255,,,
936601092,,,9/22/2020 0:00
1113096981,,,
6101577190,,,
57817511,,,7/30/2020 0:00
640840045,12/18/2020 0:00,,11/25/2020 0:00
2997458720,,,10/31/2020 0:00
5644407027,,,
8231342430,,,
9557147827,,,11/2/2020 0:00
5606516093,,,12/8/2020 0:00
6362577591,,,12/28/2020 0:00
8402087153,11/12/2020 0:00,,9/17/2020 0:00
4735909410,,,1/4/2021 0:00
5956175951,,,12/30/2020 0:00
7178943487,,,
6787456347,12/14/2020 0:00,,8/6/2020 0:00
1192847826,,,
2548510726,12/7/2020 0:00,,10/30/2020 0:00
6539092116,,,8/16/2020 0:00
6502192938,,,
3088402765,,,
4973565503,2/11/2021 0:00,,12/13/2020 0:00
8388540030,1/8/2021 0:00,,12/19/2020 0:00
5411536747,,,1/14/2021 0:00
1240434654,11/4/2020 0:00,,8/17/2020 0:00
2284204512,,,8/11/2020 0:00
1377756620,,,
5060333907,,,11/16/2020 0:00
8212966852,1/18/2021 0:00,,12/9/2020 0:00
4595961119,,,
3323145444,,,
3937198544,12/28/2020 0:00,,10/8/2020 0:00
196426664,,,
9508224041,,,
4278077185,,,12/11/2020 0:00
1882380044,,,12/22/2020 0:00
2620799044,,,9/19/2020 0:00
2858311378,,,
8473478098,,,
4340405349,1/9/2021 0:00,,1/3/2021 0:00
6152850416,12/27/2020 0:00,,12/8/2020 0:00
9615110305,,,
9851326447,,,
1296026053,,,
486844660,,,10/24/2020 0:00
3645578758,,,
8600212847,,,
6469855229,10/3/2020 0:00,,9/9/2020 0:00
3966746132,,,
4266378950,,,
577820935,,,11/30/2020 0:00
9725310372,12/31/2020 0:00,,8/10/2020 0:00
2307169282,,,
9686821027,1/22/2021 0:00,,9/20/2020 0:00
8070827251,10/16/2020 0:00,,8/9/2020 0:00
5012417745,,,
613359834,,,12/7/2020 0:00
6648085792,,,
3046245016,,,
1213966210,12/4/2020 0:00,,7/30/2020 0:00
4704757363,,,
5573172913,,,
86442228,,,8/19/2020 0:00
3492756693,2/2/2021 0:00,,8/30/2020 0:00
4787113799,,,12/14/2020 0:00
4469836842,,,
7855887579,,,
9083319075,,,9/28/2020 0:00
5856334767,,,11/20/2020 0:00
104574997,,,1/24/2021 0:00
5035931980,1/27/2021 0:00,,1/12/2021 0:00
2466319876,,,12/14/2020 0:00
7845404552,,,
9226299301,,,8/23/2020 0:00
9326820217,1/9/2021 0:00,,9/7/2020 0:00
5903875918,,,
2341871287,,,
7352304526,,,12/27/2020 0:00
2995810574,,,
1369547879,1/10/2021 0:00,,10/19/2020 0:00
520667937,,,
4527294210,,,
6957483625,,,1/26/2021 0:00
3526454580,,,9/29/2020 0:00
701859708,,,
5295560201,,,
1650425955,1/10/2021 0:00,,11/4/2020 0:00
6814342621,,,8/3/2020 0:00
2393314729,,,8/25/2020 0:00
7314948238,,,
8637090456,,,
6294753860,,,1/11/2021 0:00
9504176719,,,
1306795833,,,12/14/2020 0:00
8765978465,,,9/27/2020 0:00
8126740975,,,10/13/2020 0:00
2994640213,,,8/28/2020 0:00
2027824542,,,
2752575967,1/31/2021 0:00,,10/5/2020 0:00
144471221,,,
9837904750,,,
1809536135,,,12/15/2020 0:00
325715192,1/21/2021 0:00,,9/3/2020 0:00
6220558754,,,8/17/2020 0:00
3831816970,,,
2409764413,,,
3994183162,,,
8838494941,1/19/2021 0:00,,12/15/2020 0:00
2488750715,12/19/2020 0:00,,11/29/2020 0:00
524834289,,,
3931077454,,,9/18/2020 0:00
6492869363,,,
6062984385,1/22/2021 0:00,,1/12/2021 0:00
7072253785,1/27/2021 0:00,,8/4/2020 0:00
5166280552,,,
8048578035,,,
743526383,,,
5755834370,,,
9208297151,,,1/23/2021 0:00
2162425512,,,
5676881224,1/23/2021 0:00,,8/7/2020 0:00
1037729621,,,
5534283502,,,
1685212655,,,
2612417730,10/16/2020 0:00,,8/29/2020 0:00
7074083451,,,9/25/2020 0:00
4249952574,,,
4550011630,2/7/2021 0:00,,12/6/2020 0:00
8370434964,2/4/2021 0:00,,11/8/2020 0:00
4206349913,,,
5710908872,,,12/11/2020 0:00
1972989749,,,
2715216608,1/26/2021 0:00,,12/19/2020 0:00
7420654340,,,
8228722942,12/27/2020 0:00,,8/1/2020 0:00
6161647928,9/26/2020 0:00,,8/2/2020 0:00
4600380684,,,
7905507642,2/1/2021 0:00,,1/23/2021 0:00
8173662250,,,10/10/2020 0:00
8082051059,,,
6637023537,,,
8450010685,,,
4125632786,,,9/28/2020 0:00
4838451321,,,
6277801744,,,10/24/2020 0:00
8012207537,,,
8615493545,1/25/2021 0:00,,12/18/2020 0:00
5449053991,,,
6637898915,,,
9829394388,,,
5400986856,2/2/2021 0:00,,10/21/2020 0:00
8842404561,,,
2560991183,11/11/2020 0:00,,10/17/2020 0:00
4778798296,,,1/24/2021 0:00
5035108865,,,
7367070813,12/14/2020 0:00,,12/13/2020 0:00
3656020710,2/7/2021 0:00,,12/18/2020 0:00
6798918426,,,9/25/2020 0:00
3454876218,,,
5743774960,,,
3091041234,,,
1751532287,,,12/2/2020 0:00
3990407489,12/17/2020 0:00,,11/29/2020 0:00
3105965709,,,10/14/2020 0:00
8162995557,1/23/2021 0:00,,10/13/2020 0:00
2309770788,,,11/27/2020 0:00
8964063411,,,
4444016862,,,11/15/2020 0:00
9190805537,1/24/2021 0:00,,1/7/2021 0:00
5642149845,1/1/2021 0:00,,12/20/2020 0:00
6172238898,1/17/2021 0:00,,1/17/2021 0:00
8980705719,12/25/2020 0:00,,11/10/2020 0:00
6973901989,,,8/29/2020 0:00
1178220565,,,
6415464818,1/31/2021 0:00,,1/13/2021 0:00
7194833596,,,
9183972819,,,
3631637534,10/8/2020 0:00,,9/8/2020 0:00
2406104224,,,
5485848959,,,
4381207593,,,
1477629781,,,
90375943,1/19/2021 0:00,,11/12/2020 0:00
1701072545,,,
8146865587,,,
2120377179,,,
8848778508,11/19/2020 0:00,,11/2/2020 0:00
2444271959,,,
2399835195,,,
8865874732,1/10/2021 0:00,,1/9/2021 0:00
473914835,,,
6143338350,,,
5519482275,,,
5954814779,,,
8980259185,,,
9924840956,,,
3681846216,1/15/2021 0:00,,10/11/2020 0:00
3535379377,,,
378707710,12/26/2020 0:00,,10/11/2020 0:00
3859997284,,,
6494943132,,,
7524411551,2/7/2021 0:00,,1/26/2021 0:00
3694680604,,,
7442289653,,,
669270965,,,
8381422586,11/6/2020 0:00,,9/13/2020 0:00
3984723450,,,
9337604538,,,9/14/2020 0:00
1889928677,,,
1599702380,,,
6842999077,,,11/20/2020 0:00
183577159,,,
4710351911,,,1/12/2021 0:00
5833753070,,,12/30/2020 0:00
5547442601,,,1/29/2021 0:00
6159457762,,,
9193742596,,,
9471646601,,,12/27/2020 0:00
9642604783,,,
6908606074,,,8/24/2020 0:00
384509609,,,12/3/2020 0:00
5052021653,,,
8240805802,,,
2052468293,,,11/25/2020 0:00
6589753358,,,11/7/2020 0:00
8999289574,,,
9200532933,1/21/2021 0:00,,11/28/2020 0:00
429757235,1/30/2021 0:00,,12/16/2020 0:00
8337168818,,,9/26/2020 0:00
5220804867,,,
4891887626,,,
1611101310,,,8/9/2020 0:00
4643405757,,,
7868052921,,,
5663884782,10/21/2020 0:00,,9/11/2020 0:00
4466061888,,,8/4/2020 0:00
4219115523,,,
8046560884,,,
713892894,,,10/28/2020 0:00
9576316357,,,
3326099145,,,
9469498899,2/7/2021 0:00,,12/12/2020 0:00
1502762166,,,
6074605521,,,
9088323374,,,
1308839129,,,
3842524450,,,1/19/2021 0:00
8948121435,2/13/2021 0:00,,1/22/2021 0:00
5628739868,,,
1453505785,,,1/12/2021 0:00
4112512521,1/15/2021 0:00,,12/17/2020 0:00
4431735520,,,
1750527812,11/26/2020 0:00,,11/7/2020 0:00
404742661,,,11/22/2020 0:00
8989140095,,,
2563231388,,,
7422955020,,,
5820843200,,,
2629784134,,,10/9/2020 0:00
5350124467,1/15/2021 0:00,,9/26/2020 0:00
1851618230,,,
2829068596,,,
185638379,,,
9839978533,,,
7841851854,9/8/2020 0:00,,8/5/2020 0:00
172845177,11/18/2020 0:00,,8/26/2020 0:00
26695466,1/20/2021 0:00,,8/13/2020 0:00
4863721310,,,9/3/2020 0:00
2285810185,,,
9022419803,,,
122543121,,,
4458522492,,,
1899440018,,,
8728225397,1/26/2021 0:00,,9/25/2020 0:00
4393683448,,,
687617819,,,
5553847885,1/15/2021 0:00,,12/22/2020 0:00
6175984694,1/25/2021 0:00,,1/2/2021 0:00
5882941782,12/29/2020 0:00,,11/1/2020 0:00
5881968585,,,1/19/2021 0:00
2873662729,,,10/17/2020 0:00
9986297118,1/9/2021 0:00,,1/6/2021 0:00
102341622,9/24/2020 0:00,,9/24/2020 0:00
3201644901,,,10/21/2020 0:00
7314661049,,,
351313335,10/29/2020 0:00,,10/28/2020 0:00
1920687024,,,
1185172560,,,
3173660869,,,11/28/2020 0:00
4575396551,,,1/11/2021 0:00
1069402553,,,
4905011941,,,8/1/2020 0:00
1747413999,1/30/2021 0:00,,9/25/2020 0:00
9326262507,,,9/16/2020 0:00
7258860237,,,11/20/2020 0:00
3802846912,,,
9254677877,11/23/2020 0:00,,8/5/2020 0:00
4085005694,,,12/24/2020 0:00
4498051672,1/8/2021 0:00,,9/12/2020 0:00
8132048873,,,
3854085602,,,
7351159524,,,
3052270475,,,
2056548810,,,
6907935961,,,
1097511971,,,8/4/2020 0:00
1468097537,,,
968349845,,,
4948797704,11/29/2020 0:00,,10/8/2020 0:00
6547852567,,,12/12/2020 0:00
9430043840,,,
1248555319,,,12/28/2020 0:00
1533309451,,,
2607080092,11/12/2020 0:00,,9/15/2020 0:00
1372102999,,,9/16/2020 0:00
271666110,,,
7308637766,,,
1591849886,,,
3213743206,,,
7232847598,,,10/2/2020 0:00
5053252274,,,11/28/2020 0:00
6462379637,,,
6431118806,,,
1655191647,,,10/18/2020 0:00
8979563066,,,11/18/2020 0:00
4362650026,,,
6331370221,,,
769254492,,,1/4/2021 0:00
4161563964,,,
8530490239,,,
9438738147,,,
2496935345,,,12/23/2020 0:00
1222812066,,,1/30/2021 0:00
7421919365,,,
4761071772,,,
9668932025,2/10/2021 0:00,,1/22/2021 0:00
1673340678,,,
5452272976,,,
299405686,1/24/2021 0:00,,8/14/2020 0:00
6028186852,,,10/19/2020 0:00
49495714,,,
1231104605,,,
7751824051,11/27/2020 0:00,,11/3/2020 0:00
8072913396,,,12/11/2020 0:00
5608698536,,,
2257903352,,,
6231164334,8/24/2020 0:00,,8/2/2020 0:00
1269735826,,,10/23/2020 0:00
3738087138,,,8/1/2020 0:00
623482999,,,12/19/2020 0:00
8181217400,,,
2696234273,,,9/10/2020 0:00
4199118935,1/27/2021 0:00,,10/21/2020 0:00
1275408914,,,
3993122598,,,8/2/2020 0:00
9951049102,,,9/23/2020 0:00
9373503832,,,
7057817606,1/30/2021 0:00,,1/23/2021 0:00
7515999749,1/29/2021 0:00,,1/21/2021 0:00
9462803869,,,1/19/2021 0:00
9901625437,,,8/31/2020 0:00
1436774671,1/12/2021 0:00,,10/7/2020 0:00
2110481953,,,9/26/2020 0:00
2578787490,,,12/13/2020 0:00
8809730110,,,
2884759217,,,9/11/2020 0:00
5445271582,,,
3847749212,12/20/2020 0:00,,11/4/2020 0:00
1656808241,,,11/1/2020 0:00
2662553867,1/16/2021 0:00,,8/21/2020 0:00
6458781054,,,9/4/2020 0:00
6451969794,,,
636099915,,,
3498226629,2/3/2021 0:00,,10/1/2020 0:00
2155113172,1/29/2021 0:00,,11/11/2020 0:00
4420637263,,,11/3/2020 0:00
2243858352,,,
5542539560,,,
2152313549,,,
1407261514,,,
824442471,9/29/2020 0:00,,8/6/2020 0:00
5873864422,,,
1737430352,,,8/29/2020 0:00
5664585913,,,
3028362448,,,
1395482798,2/13/2021 0:00,,1/25/2021 0:00
8758574581,2/5/2021 0:00,,1/3/2021 0:00
9774058505,,,
5064157238,1/14/2021 0:00,,9/11/2020 0:00
8732862648,,,
9204000890,,,
4308610234,,,
4320549092,,,7/30/2020 0:00
7244944658,11/29/2020 0:00,,8/13/2020 0:00
5071052327,2/7/2021 0:00,,11/8/2020 0:00
9543263837,,,
4467406053,,,
532081336,12/11/2020 0:00,,12/8/2020 0:00
5766231208,,,
8712752888,,,1/16/2021 0:00
3556198470,,,
1152573267,,,
3688328348,,,8/17/2020 0:00
3472482354,,,
8397115361,,,
7806258041,,,
8577918723,,,8/21/2020 0:00
703111079,,,
7409366580,,,10/29/2020 0:00
8019189687,12/15/2020 0:00,,8/9/2020 0:00
6662460794,12/26/2020 0:00,,9/4/2020 0:00
4598848255,,,
4020892995,,,9/3/2020 0:00
6833901435,,,11/24/2020 0:00
7313899993,,,
8231839901,,,
7803582162,,,
7733406174,2/1/2021 0:00,,1/25/2021 0:00
424091873,,,9/19/2020 0:00
2213822998,2/11/2021 0:00,,9/29/2020 0:00
9276721116,,,
9533114056,10/12/2020 0:00,,8/26/2020 0:00
6981089050,,,
775949189,,,
8179977410,,,8/3/2020 0:00
8789507661,,,
3788026984,,,
561461603,,,9/3/2020 0:00
9578590870,9/27/2020 0:00,,8/31/2020 0:00
5742225285,,,
3027234549,,,
442071515,,,
1215204791,,,8/19/2020 0:00
1568491300,,,
7504115136,,,
9115039559,,,
338290412,,,
5148938756,,,10/10/2020 0:00
2058790352,8/30/2020 0:00,,8/12/2020 0:00
4906376138,,,
3055575828,,,12/16/2020 0:00
1428509514,,,
8237594391,,,1/9/2021 0:00
1791006507,,,
8122212863,12/24/2020 0:00,,10/30/2020 0:00
4806787408,,,10/9/2020 0:00
9125579898,1/22/2021 0:00,,9/1/2020 0:00
7214395700,1/18/2021 0:00,,9/14/2020 0:00
8576448857,1/8/2021 0:00,,11/19/2020 0:00
5817565235,,,
6003744010,,,8/14/2020 0:00
4715169766,,,
7277166984,,,
20119690,,,12/28/2020 0:00
9779104295,,,
9888821121,,,11/5/2020 0:00
7901252876,,,12/9/2020 0:00
1236788415,11/25/2020 0:00,,9/4/2020 0:00
8519936750,,,8/29/2020 0:00
155923209,,,1/7/2021 0:00
7080857919,,,9/27/2020 0:00
2203710920,2/1/2021 0:00,,1/24/2021 0:00
3561937945,,,11/21/2020 0:00
3098239773,,,
3072354723,12/20/2020 0:00,,8/15/2020 0:00
9618520054,,,
6481540801,8/3/2020 0:00,,8/3/2020 0:00
5312605666,,,
3014494146,,,1/14/2021 0:00
1961411295,,,
5622588220,1/31/2021 0:00,,11/10/2020 0:00
8740832502,,,
3846517619,,,11/4/2020 0:00
5822757791,2/1/2021 0:00,,12/23/2020 0:00
2135679344,,,
8358917499,1/30/2021 0:00,,1/14/2021 0:00
5559829540,,,1/30/2021 0:00
3982100252,,,
1174009395,,,
612456049,,,
8424170985,,,8/2/2020 0:00
4247473111,2/3/2021 0:00,,1/16/2021 0:00
9192706335,,,
5190245951,,,8/18/2020 0:00
595047094,,,
4642471508,,,
8942915292,11/2/2020 0:00,,9/20/2020 0:00
5540234826,,,
2208770166,,,10/22/2020 0:00
4906100938,,,8/23/2020 0:00
3015598253,,,
3941455693,,,
2497591969,,,
892406605,,,
1078104606,1/18/2021 0:00,,11/8/2020 0:00
8724460744,11/25/2020 0:00,,11/6/2020 0:00
6938161142,,,
5197094275,,,
3953977366,,,
6483388252,,,
7516451839,,,11/24/2020 0:00
6903961139,1/27/2021 0:00,,8/14/2020 0:00
6657741754,,,
5950992430,,,12/13/2020 0:00
4398589790,,,9/14/2020 0:00
8985563335,10/14/2020 0:00,,8/7/2020 0:00
6952837288,,,
42176265,,,
9096606997,,,8/1/2020 0:00
1737871665,,,9/10/2020 0:00
7788805107,,8/25/2020 7:47,
4251791663,12/18/2020 0:00,,12/17/2020 0:00
5304981334,,,9/12/2020 0:00
7503224700,,,1/1/2021 0:00
5029039315,,,8/16/2020 0:00
4267799008,,,
4055483330,,,9/18/2020 0:00
5842448188,,,8/19/2020 0:00
9367551543,9/28/2020 0:00,,8/23/2020 0:00
95384420,,,12/19/2020 0:00
3966483464,,,
2591501055,,,
2889536043,2/6/2021 0:00,,1/21/2021 0:00
5581705319,,,
8728656171,,,
5454209866,,,9/11/2020 0:00
1272998485,2/8/2021 0:00,,8/11/2020 0:00
4301013008,10/31/2020 0:00,,10/4/2020 0:00
4179501591,,,9/14/2020 0:00
5172217548,,,
2034555952,1/9/2021 0:00,,12/20/2020 0:00
7682069983,12/29/2020 0:00,,9/4/2020 0:00
1892495805,,,
6295382690,,,
9164212757,,,8/6/2020 0:00
7573964718,,,
4837361749,,,9/26/2020 0:00
9558109348,,,
7994941827,,,
7100036077,2/7/2021 0:00,,1/27/2021 0:00
2138361219,2/8/2021 0:00,,12/7/2020 0:00
3223298320,,,
685232479,,,
5583773839,11/6/2020 0:00,,9/30/2020 0:00
6305055174,2/1/2021 0:00,,1/31/2021 0:00
881355153,,,
2092427353,11/29/2020 0:00,,8/5/2020 0:00
9425422134,,,
7767784728,,,11/23/2020 0:00
1352000325,,,
7182072817,,,8/31/2020 0:00
5435423971,,,
836678912,,,
4757556741,,,
8713866947,,,
2573032293,,,1/29/2021 0:00
1374632550,1/3/2021 0:00,,11/12/2020 0:00
6417066482,1/12/2021 0:00,,1/11/2021 0:00
2649889262,,,
3657852009,,,11/14/2020 0:00
5247271214,11/17/2020 0:00,,10/2/2020 0:00
1384005362,,,
6668647385,,,
408222683,,,
453294501,1/26/2021 0:00,,12/23/2020 0:00
8817075721,,,1/4/2021 0:00
3083552614,8/19/2020 0:00,,8/4/2020 0:00
556111272,,,12/29/2020 0:00
6301961245,,,
9592718346,,,
3514406502,1/16/2021 0:00,,12/26/2020 0:00
8571133283,,,
7714459811,2/6/2021 0:00,,1/31/2021 0:00
8933067568,,,
3095746507,,,
2625161059,,,
5928704615,2/8/2021 0:00,,1/21/2021 0:00
5794470858,,,12/1/2020 0:00
9569632224,1/23/2021 0:00,,9/12/2020 0:00
8649406070,,,
200257463,,,12/6/2020 0:00
4544344262,,,
5660146318,,,9/10/2020 0:00
7754317155,,,11/17/2020 0:00
6496689416,,,
3836006925,12/9/2020 0:00,,9/15/2020 0:00
6304063151,,,11/14/2020 0:00
2577259173,,,10/9/2020 0:00
4431138623,,,
9012959165,,,8/19/2020 0:00
8153685360,12/28/2020 0:00,,9/14/2020 0:00
9749175001,,,
9993133133,8/19/2020 0:00,,8/19/2020 0:00
4436787173,12/23/2020 0:00,,10/16/2020 0:00
9221023942,1/28/2021 0:00,,11/10/2020 0:00
6734546218,,,11/18/2020 0:00
274481401,,,11/24/2020 0:00
1902769262,,,
1569095748,1/15/2021 0:00,,12/14/2020 0:00
3397521728,,,
4379742893,,,
9474407613,,,12/6/2020 0:00
1018483788,,,
4891097682,,,8/6/2020 0:00
1458043139,,,
1880386838,,,
1084321153,,,
7291247591,,,
3743722327,,,
7713910734,,,
2611266250,,,
6536920267,8/21/2020 0:00,,8/21/2020 0:00
473177393,,,
9608436841,,,8/2/2020 0:00
370561848,,,
9419805849,,,9/24/2020 0:00
3276966230,,,8/14/2020 0:00
8770648671,,,9/8/2020 0:00
5195393961,,,
3194066285,,,
1296058807,,,8/21/2020 0:00
4554059640,,,
6540157941,,,
1733897106,,,
875003775,,,
8807603352,,,
3472555333,,,
7885892392,,,
1167306070,12/13/2020 0:00,,11/14/2020 0:00
746733063,1/17/2021 0:00,,11/27/2020 0:00
1689821766,,,11/19/2020 0:00
3109061314,,,12/25/2020 0:00
2857519235,,,
5854049261,,,
7509636222,,,
5994125360,,,
2902251145,,,1/23/2021 0:00
2307829694,,,
2992264936,,,12/24/2020 0:00
5182292476,,,12/20/2020 0:00
4745388098,,,1/11/2021 0:00
8009372561,,,11/18/2020 0:00
26113458,,,
6930968369,,,8/24/2020 0:00
2366322635,,,
304507037,1/23/2021 0:00,,7/31/2020 0:00
4732865804,2/2/2021 0:00,,12/4/2020 0:00
2919854344,,,
1492765019,11/22/2020 0:00,,10/3/2020 0:00
6234870396,,,
317804139,,,
114081778,2/10/2021 0:00,,1/30/2021 0:00
9666364002,,,1/25/2021 0:00
8947851563,,,
7664574414,,,
567851233,1/30/2021 0:00,,1/7/2021 0:00
1400453824,,,
7189758586,,,
8866702036,12/4/2020 0:00,,10/15/2020 0:00
7445625964,,,
2887958697,,,9/3/2020 0:00
8063852975,,,
9607353669,12/27/2020 0:00,,12/8/2020 0:00
407449010,,,
8007450363,1/16/2021 0:00,,8/23/2020 0:00
5305044446,,,9/26/2020 0:00
6582780514,,,8/3/2020 0:00
9784669356,,,
8613616240,,,
5304639633,11/18/2020 0:00,,8/17/2020 0:00
8275836701,,,
2953760196,,,
7114333938,,,
5364701590,,,
1523296840,,,
3485676623,1/13/2021 0:00,,12/19/2020 0:00
9457059545,,,
4925344046,,,
840083717,12/23/2020 0:00,,12/21/2020 0:00
490028167,,,
5208446078,1/17/2021 0:00,,11/14/2020 0:00
236716595,,,8/17/2020 0:00
7537270641,1/21/2021 0:00,,12/21/2020 0:00
5447376360,8/30/2020 0:00,,8/28/2020 0:00
3900512333,,,
5974722573,,,8/15/2020 0:00
5871718208,,,
3608782241,,,8/13/2020 0:00
9635084140,,,1/3/2021 0:00
445219647,,,
9687227014,,,
2152162340,,,
892030689,,,12/22/2020 0:00
2720733884,9/18/2020 0:00,,8/11/2020 0:00
210579028,,,
4702512662,1/8/2021 0:00,,12/13/2020 0:00
2362071641,,,11/23/2020 0:00
4524054988,2/5/2021 0:00,,11/22/2020 0:00
886326877,1/27/2021 0:00,,11/14/2020 0:00
4370040074,1/14/2021 0:00,,9/28/2020 0:00
473207804,,,12/25/2020 0:00
108908795,,,
4580834072,12/23/2020 0:00,,9/28/2020 0:00
1815849993,,,1/13/2021 0:00
2789464381,12/21/2020 0:00,,10/8/2020 0:00
1179561177,2/8/2021 0:00,,8/5/2020 0:00
1006501874,,,
4106201688,,,
9434887092,12/1/2020 0:00,,10/17/2020 0:00
4403339304,,,
1276767737,,,9/26/2020 0:00
4332624348,2/13/2021 0:00,,11/20/2020 0:00
2031352497,,,10/22/2020 0:00
1898867668,,,11/20/2020 0:00
5517689171,,,
2240493648,11/20/2020 0:00,,11/20/2020 0:00
8492610569,,,
981775123,,,12/13/2020 0:00
2653069639,,,
695353491,,,
437334055,,,
8622441432,,,
5413366200,,,
8844613853,,,10/21/2020 0:00
3092678779,,,10/31/2020 0:00
8014047587,,,
8702512795,,,
3003299406,,,
9567402453,9/19/2020 0:00,,9/2/2020 0:00
4228938613,8/27/2020 0:00,,8/12/2020 0:00
5921827847,,,10/19/2020 0:00
1116802361,1/22/2021 0:00,,12/15/2020 0:00
5841091919,,,
