part_id,fund_ct,logon_ct,call_ct,balance,tenure,age,gender,status,campaign
7623216529,6,12,0,41257.06,6.5,43.9,0,0,0
747121130,7,14,0,58541.58,6.2,47,0,0,0
3678958397,7,12,0,53793.69,7,45.6,1,1,0
1152416055,7,12,0,57398.33,7.3,44.7,0,1,0
290365599,6,11,2,96629.93,7.7,44.6,1,0,1
5897156768,7,13,0,40510.49,5.8,44.3,0,1,0
3935879243,6,12,2,44671.79,6.7,44.4,0,1,1
3607807647,6,11,0,39754.44,5.8,44.4,0,0,0
3892147139,6,14,2,72524.01,7.4,46.1,0,1,1
6419410709,6,13,0,71749.25,7,43.9,0,0,0
9499736872,7,13,2,32963.09,5.9,43.6,0,0,1
6667352737,7,11,2,52964.56,6.9,45.2,0,1,1
9320961915,6,12,0,61934.53,3.6,44.5,0,1,0
6668717957,7,11,0,44024.66,6.3,44.9,0,1,0
4260504574,6,12,2,64859.42,5.7,45.9,0,0,1
5362634160,6,12,2,51551.98,5.1,44.3,0,1,1
5763602976,6,12,2,68800.5,5.7,44.5,1,0,1
4656438800,6,10,2,40790.32,5.8,44.9,0,0,1
8421114990,6,12,2,44161.77,6.4,43.9,0,0,1
8862651903,7,11,2,65076.4,6.4,44.5,0,1,1
2917515228,6,13,2,74660.83,5.1,44.2,1,1,1
2835454506,6,13,0,63170.25,7.2,45.8,0,1,0
8010186161,6,13,2,65726.96,6.3,43.7,0,0,1
9622992712,6,12,0,69233.44,7,44.3,0,0,0
4997010277,6,13,2,84261.32,6.1,45.9,0,1,1
2194931791,6,12,2,66781.28,5.8,45.4,0,0,1
6292425898,8,13,0,50649.95,6.1,46.6,0,1,0
8929555615,6,14,2,30986.29,6.7,43.4,0,0,1
5944705292,8,13,0,68207.72,4.7,46.6,0,1,0
7964078120,6,11,0,66236.98,6,45.2,0,0,0
1185186947,6,12,2,57910.39,6.3,44.6,1,0,1
7545034596,6,12,2,69208.8,6.7,44.1,1,0,1
8224738356,6,12,2,47390.79,4.5,44.5,0,1,1
7426317362,7,12,0,60051.5,7,43.8,1,0,0
7946068906,5,12,2,92610.88,6.3,45.9,0,0,1
7932685928,5,13,2,67929.92,5,46,0,0,1
2216695328,6,13,0,47199,4.6,44.3,0,1,0
7908535902,7,13,2,85372.64,7.2,45.9,0,0,1
3079580757,6,13,0,61978.43,4.8,44.2,1,1,0
2144480639,8,14,0,56856.19,4.8,46.1,0,0,0
5231903819,6,10,2,25104.26,5.6,45.2,1,0,1
7486519767,5,10,2,49317.65,5.8,45.2,0,0,1
6348932781,6,12,0,44400.05,7.5,44.7,0,1,0
6921957184,9,15,2,53775.07,5,46.2,0,1,1
3263815858,6,12,2,54200.04,6,45.4,0,1,1
3943036027,6,13,2,90953.09,6.9,44.2,1,1,1
4637487097,7,12,0,89713.22,6.2,44.6,0,1,0
9760609373,6,11,2,76642.61,6.1,44.8,0,0,1
1921600273,7,14,2,96681.13,5.9,47,0,0,1
9112958355,5,11,0,20075.09,6.5,45.3,1,0,0
3469323865,6,13,2,79056.1,7,44.2,0,1,1
5805439842,7,13,4,50760.37,7.2,44.3,0,1,1
5380782321,6,12,2,66041.42,6.5,43.8,0,0,1
4233634884,6,10,2,32521.72,6,45.3,0,0,1
3193187253,6,13,0,46749.13,4.9,43.7,0,0,0
7657830125,7,12,0,54697.2,5.5,45.3,0,1,0
7444732105,6,13,2,72121.03,5.7,43.8,0,0,1
9543125397,7,11,0,73054.85,5.1,45.8,1,1,0
8148505322,6,13,2,57168.7,7.7,43.4,1,0,1
5344841545,7,12,1,40350.41,6.9,44.1,0,0,0
2542858535,7,12,2,64405.16,5.5,46,0,1,1
9030970837,6,13,2,57291.43,6.2,43.8,1,0,1
542920402,5,12,0,58612.91,6.8,44.2,0,0,0
7890364065,6,12,2,46406.58,7,43.9,0,0,1
9387049508,6,11,0,69276.6,6.6,45.8,0,0,0
2009814945,6,10,2,41143.93,7,45.1,1,0,1
8491995815,6,12,0,67507.99,5.4,44.1,0,0,0
3955458555,7,13,2,88989.01,6.4,44.4,0,1,1
4337127543,6,12,0,52065.65,4.9,44.2,1,0,0
9919908379,6,12,0,51391.78,4.7,44.5,1,0,0
3738559379,6,13,2,79394.93,8.4,46.2,1,0,1
949642981,6,13,2,70489.62,5.6,43.6,0,0,1
374786453,6,12,0,59825.45,7.4,43.9,0,0,0
3930761703,8,13,0,63904.18,7.3,45.7,0,0,0
6317145874,5,13,2,90029.42,6.9,46.1,1,0,1
4381324507,8,13,2,44201.7,5.7,45.5,0,0,1
3044734605,5,10,0,64405.46,4.1,44.8,0,0,0
2631949316,6,11,0,35473.52,3.3,44.6,1,0,0
4231925142,5,12,0,54681.74,5,45.7,0,0,0
9057411381,6,12,2,44961.41,6.2,44.6,0,1,1
1759379215,6,15,2,49745.76,4.7,46.9,0,0,1
9736147618,7,12,2,74371.39,4.8,46.2,1,0,1
3505108139,6,12,2,53292.49,6.7,45.6,0,1,1
9480447009,7,12,0,69586.86,7.2,45.4,1,1,0
8421832589,5,10,2,69444.05,5.6,45.2,0,0,1
7021313005,6,11,1,65883.83,7.3,44.9,0,1,0
630865273,7,12,2,41795.56,7.1,43.9,0,0,1
1029000840,6,13,0,67476.33,7.1,44.2,0,1,0
5506082669,6,12,0,79785.19,6.2,44.2,0,0,0
885095523,5,11,2,63267.83,5.1,45.5,0,0,1
4721094149,6,13,0,64375.26,5.7,46.2,0,0,0
7518083505,8,15,2,76797.93,6.7,46.3,0,0,1
1998251233,6,10,0,36479.86,6.8,45,0,0,0
8977933977,6,11,0,36549.28,5.2,44.5,0,0,0
3291216734,7,14,2,54568.44,6.4,46,1,0,1
4970999329,5,10,2,51167.08,4.1,45,0,0,1
4744009823,6,12,2,54853.95,5.5,45.5,1,0,1
5769110570,6,11,2,75333.15,4.6,45.3,0,0,1
179207193,7,14,0,55163.83,6.5,47,0,0,0
9786240879,7,13,2,75293.16,3.7,44.4,0,0,1
4791728116,6,11,0,37445.65,3.6,45.3,0,1,0
4136157737,6,10,2,73030.75,6.9,44.6,1,0,1
9127941472,6,11,2,61351.17,6.6,45.1,1,1,1
4018655991,6,13,2,54570.97,4.6,46.3,1,0,1
8815177810,6,11,0,56938.1,7,45.4,0,0,0
8074436723,6,12,0,39796.51,6.4,43.9,0,0,0
6283892324,5,11,2,56018.12,6.7,45.3,1,0,1
5361976276,6,12,4,37323.92,6.7,43.9,0,0,1
7861786133,5,11,0,68008.81,5.9,44.7,1,0,0
4386096296,6,13,0,56542.52,6.7,43.6,1,0,0
2741420447,6,11,0,74232.29,7.5,44.6,1,0,0
2916599081,7,13,2,82123.17,6.8,44.3,1,1,1
5987014525,8,14,0,57176.63,4.5,45.8,0,0,0
7663598526,7,11,2,76379.12,4.6,45,0,1,1
7606437543,6,13,2,78685.75,6,46.1,1,0,1
2477750150,5,13,0,43065.24,7.7,46.2,0,0,0
9981787108,7,12,2,62240.49,5.9,46.2,0,0,1
5679738967,6,11,2,47800.77,4.1,45.5,1,0,1
6891376450,6,11,2,71210.16,6.5,44.2,0,0,1
1910921788,6,13,2,36132.57,6.6,46.3,0,0,1
3492779540,6,10,2,70315.37,5.5,45.1,1,0,1
2430177835,6,13,2,78807.77,6.6,44,1,1,1
9715965954,7,12,0,54683.07,5.7,45.4,0,1,0
7700407311,8,14,0,78527.19,7.2,46,1,0,0
8544683320,6,13,2,48566.4,7.9,44.1,0,1,1
9143987209,7,12,2,69647.98,6.6,46.1,0,0,1
9278906035,7,12,0,42227.01,7.6,44.5,0,1,0
5833169597,6,14,1,63135.57,6.5,46.7,0,0,0
3956449861,6,11,0,76158.51,5.7,45.4,0,0,0
9618454538,6,11,2,38257.02,4.3,44.7,0,0,1
7169108410,6,12,0,76930.53,6.2,44.4,0,1,0
5574793345,6,12,2,74804.69,5.7,43.9,0,0,1
1692728238,6,12,0,81464.15,6.2,44.6,1,1,0
4636819112,6,12,0,57295.82,6.4,44.2,1,0,0
7112182424,7,11,0,25616.34,5.8,45.1,1,1,0
5097763419,6,12,2,49564.33,4.6,43.9,0,0,1
1830161513,6,11,1,77542.5,6.7,45.2,1,0,0
8351138564,7,11,2,78144.31,4.8,44.2,0,1,1
8952816290,6,12,0,65648.61,5.6,46,0,0,0
3942357429,6,11,0,49663.02,8.6,44.3,0,0,0
3465031963,6,12,0,70424.75,6,44.2,0,0,0
5866296776,6,13,2,64043.21,5.6,43.6,0,0,1
4049488333,7,14,2,71601.79,6.9,43.8,1,0,1
6653289257,6,11,0,78627.77,7.4,44.3,0,0,0
2205894384,7,14,1,81539.5,4.9,46.2,0,0,0
5092872844,6,12,2,70965.89,6.2,44.3,0,1,1
8358258691,6,12,2,77838.97,7.2,45.8,1,1,1
9512482701,7,12,0,73757.92,6.8,43.8,0,0,0
6275249927,7,13,0,12640.86,5.1,44.4,1,1,0
4613487512,6,12,4,36076.35,7,43.9,0,0,1
8187937808,7,11,0,52399.28,7,44.8,0,1,0
7427404241,6,11,0,37264.31,6,45.4,0,0,0
1383129821,6,11,2,88503.73,6.7,44.3,0,0,1
4780644851,6,13,0,62671.58,6,43.8,1,0,0
8633158700,6,12,0,57445.81,6.4,44.5,0,0,0
6031126193,6,16,2,61879.05,6.4,47.6,0,0,1
7425520121,7,12,0,49691.51,5.6,44.7,0,1,0
1815261341,5,12,0,59716.3,6.1,44.4,0,0,0
2096204634,6,12,0,59062.3,6,45.7,0,0,0
9098440510,6,10,4,75878.19,6.8,44.9,0,0,1
3444948535,7,12,2,51981.9,5.8,43.8,1,0,1
8542672592,8,12,4,60915.85,6.1,45.4,0,0,1
7555139294,5,11,2,65524.18,7.1,45.4,0,0,1
4848577738,6,13,0,67255.08,7.2,44.2,1,1,0
7410920938,7,11,2,46357,4,45.8,0,1,1
6838371852,9,13,0,68774.7,5.9,45.3,1,1,0
8840144381,7,13,2,74851.44,5.9,45.9,1,1,1
7878802816,6,12,0,44399.76,5,45.6,0,1,0
8461397394,7,12,2,36886.34,7.7,45.4,0,1,1
1147351434,6,13,2,70722.1,5.8,44.1,0,1,1
7154109552,6,12,2,72559.23,6.1,44.5,1,1,1
3761725786,6,11,2,77871.49,6.3,45.7,0,0,1
5000551838,6,13,2,67438.83,4.8,44,0,1,1
8373228359,5,11,0,74746.25,5.9,45.3,1,0,0
2644652999,6,12,2,55297.03,6.4,44.5,1,1,1
6573839419,7,12,2,99431.89,4.1,46.1,0,1,1
564549705,7,11,2,82889.41,7.6,45,0,1,1
453415560,6,11,2,44482,5.9,45.5,1,0,1
1214551418,7,11,2,75869.54,6.3,44.9,0,1,1
5481119697,6,13,2,35980.3,4,43.6,1,0,1
645114229,7,12,1,55602.6,4.5,43.9,0,1,0
2551906761,7,12,2,81587.08,6.5,43.9,1,0,1
9988842137,7,12,2,59242.78,3.5,45.3,0,1,1
5644877918,6,14,0,57374.08,4.9,46.6,0,0,0
9744662162,5,10,2,63623.1,5,45,0,0,1
1196189792,5,12,2,59302.79,4.7,45.8,0,0,1
9009570688,6,11,0,79117.08,5.7,45.6,0,0,0
8810893116,6,14,2,73466.36,5.8,43.4,0,0,1
6790157949,7,12,2,56480.43,5.3,46.3,0,1,1
7174092938,6,12,0,48379.72,6.8,45.5,0,0,0
9248682415,6,11,0,92642.98,7.4,44.4,0,0,0
4397019768,5,13,2,64882.89,6.9,46.4,0,0,1
2572082854,8,13,2,36637.17,4.9,45.7,0,0,1
195685005,5,13,0,44757.39,4.8,46.1,0,0,0
2112455796,7,10,0,50388.88,7.2,45.2,0,1,0
8798694275,6,14,2,64648.81,6.6,46.7,0,0,1
8236252285,6,10,0,44742.94,6,44.7,0,0,0
2728795650,5,13,0,62482.97,5.4,46,0,0,0
8902969065,6,10,2,52829.59,6.5,45.1,0,0,1
8122297100,7,11,0,69505.31,7.2,44.7,1,1,0
9452465416,6,11,4,71974.61,6.2,44.3,0,0,1
9463909240,6,12,0,46524.59,3.7,44.4,0,0,0
1010762133,6,12,2,50960.93,6.7,44.2,0,0,1
4643946245,8,10,0,20982,5.4,45.6,0,0,0
8522912133,7,12,2,72216.01,5.4,44.1,1,1,1
6503450295,6,12,2,49039.83,6.9,44.3,0,1,1
7418367929,6,11,0,54888.86,6.6,45.2,0,1,0
8174954924,7,12,4,78432.74,5.7,44.5,0,1,1
9137678122,6,12,2,73246.45,7,44.4,0,0,1
3992988894,7,12,2,64677.33,6,44.7,1,1,1
2606437204,7,12,0,65440.05,7.2,43.8,0,1,0
7896107644,6,12,2,76220.28,5.6,44.1,1,0,1
3412898399,6,10,0,54948.36,4.3,45.3,0,0,0
6702786054,7,12,2,31032.33,6.5,44,1,0,1
4705578644,8,17,0,38528.36,4.9,48,0,0,0
9341656668,6,11,2,93513.76,6.5,44.3,0,0,1
2514872198,7,11,0,63051.33,4.9,45,0,1,0
3211257288,5,12,2,52207.79,4.6,44,0,0,1
94794924,7,12,4,57496.23,7.1,46.3,0,1,1
8622074297,7,13,0,67814.3,6.4,44.2,0,1,0
8890838825,6,13,0,53322.22,7.2,44,0,0,0
4034712061,6,12,0,38550.07,6.4,43.9,0,0,0
3386922129,6,13,4,77115.32,4.6,46.3,0,0,1
3818054992,6,12,2,57405.97,6,44,0,0,1
5108390160,7,11,0,68880.83,7.9,45.5,0,1,0
9714968486,6,12,0,71780.94,5.7,44.5,1,1,0
6884029497,6,13,2,79610.52,4.7,43.5,0,0,1
1593532760,5,13,2,36124.01,8.2,46,0,0,1
7841889097,6,12,0,61842.63,6.3,44,0,0,0
6558567821,7,12,0,40857.33,6.4,44.5,0,1,0
8990621795,7,10,1,77107.08,6.2,45.3,0,1,0
6221607170,7,13,0,79017.95,6.8,43.7,1,0,0
2420256827,6,11,0,70489.09,4.7,44.8,1,0,0
8658360769,8,12,0,76650.28,6.5,45.4,1,0,0
4179912025,6,12,2,48349.69,6.3,46.2,0,0,1
4146858871,7,12,2,90544.59,6.4,46.3,0,1,1
6021080609,7,11,0,53811.09,5.9,45.2,0,1,0
1694387152,6,11,2,49487.91,7.1,44.6,0,0,1
7050435569,6,12,2,58774.35,6.4,46.1,0,0,1
1211121848,6,13,0,55739.44,6.1,43.9,0,0,0
3253002759,6,14,2,71599.59,6,43.5,0,0,1
5468404318,8,12,2,52391.94,5.4,45.1,1,0,1
5606203481,6,11,0,60333.81,6.7,44.3,0,0,0
8634913759,7,11,2,62900.15,6,44.8,0,1,1
5288798811,6,11,2,76950.03,6.4,44.5,0,0,1
8376308383,7,13,0,67518.66,3.7,45.8,0,1,0
3875071920,7,12,2,68538.02,7.4,46,0,0,1
6661547084,6,10,1,41296.62,5.7,44.9,0,0,0
5023775402,6,12,2,71340.68,5.6,43.9,0,0,1
3593388934,8,12,1,54092.08,6.9,46.2,0,1,0
3915375612,6,12,2,58816.38,6.5,45.7,1,0,1
3578275334,7,13,2,51954.95,4.7,43.4,1,0,1
3720099377,6,12,2,80330.93,5.8,44.6,0,1,1
2085529265,6,12,2,57417.98,6.6,43.9,0,0,1
9388561076,7,12,2,57487.51,6,43.9,0,0,1
8782237255,6,12,2,77906.4,6.2,44.5,0,1,1
9695214466,6,11,2,78911.49,6.4,44.3,1,0,1
549321220,5,11,2,69792.56,6.3,45.4,1,0,1
2365581052,6,10,2,71310.45,3.7,44.8,0,1,1
2775292766,7,12,1,62517.28,4.2,44.4,1,1,0
6276137187,6,12,0,49706.65,5.2,44.1,0,0,0
8819113271,6,10,1,78465.07,6.4,45.2,0,0,0
6082827354,7,13,0,53510.48,6.5,46.5,0,1,0
4988180274,7,15,2,51058.55,4.8,47.2,1,0,1
9248086815,6,12,2,67141.58,6.4,43.9,1,0,1
8210407452,7,12,0,41377.57,7.5,45.4,1,1,0
7709988044,7,12,0,65626.76,7.7,44.4,1,1,0
594335557,8,15,0,62163.65,9,47.3,1,1,0
7877864007,6,12,2,73004.96,7.1,45.4,0,1,1
8809772178,7,13,2,81380.06,5.2,44.2,0,1,1
8026898069,7,12,2,53964.67,4.2,44.5,1,1,1
844394757,6,13,0,70821.07,5.4,46.4,0,0,0
7246744986,7,15,2,63477.02,6.6,47.5,0,0,1
3967023877,6,13,2,84995.43,5.6,46.1,0,0,1
2813402903,5,11,0,35302.47,6.8,45.3,0,0,0
7772701217,5,11,0,61806.94,6.5,45.5,0,0,0
9917068653,7,11,2,60814.55,4.2,44.2,0,1,1
25677834,7,14,2,41310.7,7.1,47.1,0,0,1
4000258620,7,13,0,65756.76,7.1,43.7,0,0,0
585695653,7,13,2,49311.53,5.5,44.3,0,1,1
5030465356,6,11,2,60770.38,4.7,44.5,1,0,1
4497467187,7,11,0,66709.25,6.9,45.2,0,1,0
5640461848,8,12,0,25078.62,6.1,45.4,0,0,0
894781790,7,12,2,48506.57,6.7,44.4,1,1,1
5201235129,9,13,0,82245.76,6.4,45.6,0,1,0
4084977414,7,11,0,80077.44,6.5,44.8,1,1,0
3406843316,5,13,2,66022.87,7.1,46.1,1,0,1
4601726826,6,13,2,76065.29,4.7,44.2,1,1,1
9090911675,6,11,2,80081.35,6.8,44.4,0,0,1
8181076448,6,11,2,43227.64,7,45.6,1,0,1
8619767559,6,12,2,69418.39,4.8,44.5,0,1,1
1289425209,8,12,2,67326.52,5.3,46.3,1,1,1
9177486514,7,14,0,36617.94,5.9,46.8,1,0,0
1042996088,6,11,2,47781.45,3.8,44.8,0,0,1
6557453955,6,11,0,66169.31,4.8,45,1,1,0
1936305197,5,14,0,55897.92,6,46.3,0,0,0
7299907515,6,12,2,67648.65,7.4,44.1,0,0,0
1750553948,6,12,0,44198.42,6.7,44,0,0,0
2330390152,6,13,2,82731.15,7.2,43.7,0,0,1
4173619061,7,11,2,57660.82,5.8,45.7,1,1,1
2204830288,6,13,2,68653.03,4.3,43.7,0,0,1
1427750850,6,14,0,67677.89,4.3,46.3,0,1,0
2036058254,5,13,2,64906.77,3.6,46,0,0,1
1186117198,7,13,2,76011.78,5.1,44.1,0,0,1
5559799554,6,13,0,68079.14,6.4,46.3,1,0,0
4347268451,6,12,2,28126.6,5.2,43.9,1,0,1
8294897264,7,11,2,44219.45,5.2,44.9,1,1,1
5562199867,6,12,0,50222.7,5.5,44.5,0,0,0
2526584589,6,11,0,62781.78,4.4,44.8,1,0,0
514285301,6,11,0,45994.37,4.6,44.5,1,0,0
8436917127,6,13,4,70370.88,5.9,43.9,0,1,1
7718482722,7,13,2,91450.54,7.5,43.6,0,0,1
1564273156,6,12,2,52096.01,4.9,44.4,0,1,1
4119786736,5,12,2,48342.92,7.9,44.3,1,0,1
2870990756,6,12,0,50839.04,6.6,44.6,0,1,0
3341640905,6,12,2,53051.73,6.3,45.7,1,0,1
9299024770,6,13,4,57306.4,6.2,46,0,1,1
4891013420,7,15,2,59296.86,6.8,47.2,0,0,1
2087079598,5,13,2,42980.45,6.3,46.3,1,0,1
7636066137,7,12,0,55983.99,7.1,46.2,0,1,0
808304554,6,11,2,74959.97,6.6,45.7,1,0,1
1054577723,7,11,2,74032.57,4.9,44.4,0,1,1
2561142694,8,12,2,92575.56,6.5,46.1,0,1,1
4065103438,6,11,2,39084.35,7.2,45,0,0,1
8473625688,7,13,0,57155,5.7,45.8,0,1,0
2821812008,6,14,2,38524.08,7.1,46.3,0,1,1
994856123,6,13,0,68233.9,6.2,46.1,0,1,0
7271632286,6,12,0,64898.73,6.8,44.5,0,0,0
2470537037,6,12,2,40760.59,7.6,44.3,1,1,1
7991435699,6,10,0,67389.97,7.6,45.3,0,0,0
7266405014,6,14,2,48721.2,6,43.3,0,0,1
6779783326,6,10,0,67474.9,5.4,45.2,0,0,0
7993368938,6,14,2,59570.8,6.2,43.3,0,0,1
6678191381,7,11,2,92813.86,6.2,45.7,0,1,1
3622114541,6,13,0,38135.14,5.6,43.7,0,0,0
6989999853,7,13,2,76830.89,4.3,45.7,0,0,1
5920554104,6,11,2,50370.44,5.4,44.4,0,0,1
3260882873,5,13,0,66808.98,5.5,46,0,0,0
9969592105,7,12,0,42071.7,4.8,45.6,0,1,0
5388443027,6,11,0,78289.54,6.9,44.4,1,0,0
4800098191,5,11,2,43704.04,5.5,45.4,0,0,1
9968801152,7,12,2,66494.08,5.8,45.5,0,0,1
678003895,6,12,2,56753.19,6.8,44.3,1,0,1
4736277460,7,11,2,21451.19,5.7,45.8,0,1,1
8543005593,7,12,0,74573.79,7.1,43.9,1,1,0
9455093190,7,12,2,47131.51,6.7,44,0,1,1
8512424748,7,12,0,76832.98,6.1,45.4,0,1,0
2850306176,7,13,2,65256.61,5.9,44.2,0,1,1
77777640,6,13,2,89344.37,5.8,43.4,0,0,1
9501804722,6,14,2,57420.22,5.8,46.6,1,0,1
6626643522,6,12,0,63461.43,6.7,43.9,1,0,0
4844348294,7,13,0,74183.88,4.9,45.7,0,1,0
4207380657,6,12,0,30678.54,5.7,44.2,0,0,0
5377017108,7,10,0,47394,6.3,44.7,0,1,0
3570313270,6,11,0,69977.92,6.9,45.1,1,0,0
4187953564,7,12,2,57745.48,5.5,43.9,0,0,1
6036617416,6,13,4,70887.87,6.7,46.3,0,0,1
5259569850,7,11,2,38203.09,6.9,44.9,1,1,1
7673676287,6,12,2,61710.25,5.9,44.2,0,0,1
3541352663,7,12,2,68834.08,8,44.4,0,1,1
3479482167,7,13,2,40605.25,6.3,46.6,0,0,1
4967585508,6,11,2,49825.22,6.5,45.2,0,1,1
1612093842,7,12,2,74863.69,4.9,44,1,0,1
344808170,7,10,0,64915.91,7.5,45.3,0,1,0
3560719337,5,12,0,44517.92,6,45.7,1,0,0
2169331818,6,12,2,35298.23,7.1,44.3,0,1,1
3355291937,6,11,2,58369.06,5.5,45.2,0,1,1
4645826871,6,11,0,67113.41,5.3,44.6,0,1,0
3379596846,6,12,0,76475.27,5.8,44.2,1,0,0
4915869929,6,12,2,81849.09,5.3,44.3,0,1,1
8944322053,7,12,2,85089.95,5.7,44.1,0,1,1
5806794491,6,12,2,60488.32,5.3,44,0,0,1
8490545175,6,13,0,87560.59,6.4,43.7,0,0,0
4423766915,6,12,2,59351.93,6.1,44,0,0,1
8711735066,6,13,1,69507.13,4.3,46.2,0,0,0
9254571287,6,12,0,50820.79,8,44.6,1,1,0
8095864081,6,11,2,65544.43,5.2,44.7,0,0,1
7283743192,7,12,0,66757.96,6.4,45.5,1,1,0
5722093075,6,12,2,77774.68,7.1,45.7,1,0,1
6250509263,6,13,2,52367.73,5.2,46.3,0,0,1
1607838472,6,13,0,67710.57,6.5,44.1,0,1,0
6034248575,6,11,2,56668.93,5.9,44.4,1,0,1
7475425371,7,13,0,57519.1,5.1,44.1,1,1,0
6927901796,7,12,2,81502.73,6,44.1,1,0,1
7990519315,5,11,2,76749.59,8.7,45.2,0,0,1
4469306643,6,12,0,59554.98,7.3,46.1,0,0,0
930401322,7,13,0,54599.63,5.3,46.6,0,1,0
506724237,6,12,0,77787.02,8.1,46.1,0,0,0
3074335501,7,12,0,48712.44,6.2,44.6,1,1,0
8526785461,5,11,0,28396.11,7,45.4,0,0,0
9469265009,6,13,0,74199.02,7.9,45.9,0,1,0
1333839697,6,13,0,81477.02,6.3,43.7,1,0,0
4430129899,6,11,0,69859.95,4.3,45.4,0,0,0
4223084102,6,12,4,71261.02,6.6,44.6,0,0,1
1207277942,6,11,0,63257.5,5,44.9,0,0,0
3456543355,5,12,2,30334.93,6.7,45.8,0,0,1
8641039987,5,12,0,63929.64,6,45.9,0,0,0
2237342048,6,12,0,51923.15,5.5,46,0,0,0
6404624446,5,12,2,74533.01,5.9,45.5,0,0,1
5885291912,6,11,0,58116.56,7,44.5,0,0,0
7436202825,6,13,2,78694,6.1,43.5,0,0,1
5769282526,7,13,2,70294.23,8.6,43.4,0,0,1
2983057551,6,11,0,84704.66,6,44.6,0,1,0
8725187331,6,11,0,79726.09,6.9,44.6,0,0,0
9199550062,6,12,2,68107.73,7.3,44,1,0,1
5036532335,6,12,2,52842.3,6.9,44.6,1,1,1
8943190597,7,14,2,70057.28,7.3,46.8,1,0,1
2323069510,8,11,2,71928.16,6.2,44.9,0,0,1
6051283561,6,11,0,40857.42,4.8,44.3,1,0,0
8074188491,7,14,0,51226.49,6.6,46.3,0,0,0
8758470026,8,12,0,93364.75,7.3,45.2,1,0,0
488711105,5,11,2,63148.79,6.8,45.2,0,0,1
3423984212,6,12,2,50260.93,6.9,44.4,0,1,1
8504221941,6,13,0,59298.96,8.1,44,1,1,0
6337369403,7,12,2,54817.02,6.2,44.6,1,1,1
9543461274,5,11,2,82038.37,5.2,45.4,0,0,1
652757758,6,12,0,91958.86,6.3,44.2,0,0,0
9151459895,6,11,2,74814.73,6.4,45.1,0,1,1
1705626315,6,11,2,36622.27,2.4,44.8,1,0,1
7681574908,5,11,1,85377.88,5.6,45.3,1,0,0
1301604518,6,11,2,64786.31,6.3,45.2,1,0,1
5342073671,7,14,2,72088.53,6.3,46.2,0,1,1
5776628937,7,12,2,73496.57,6.6,43.8,0,0,1
3526223998,6,12,2,39012.79,6.1,43.9,0,0,1
8398530323,7,12,0,89560.83,7.5,44.3,0,1,0
3737550562,6,13,0,68698.56,7.2,44.1,0,1,0
2321956552,6,10,2,71601.92,7.6,44.7,1,0,1
9777999132,5,10,2,69207.14,6,45.1,0,0,1
7811284331,7,14,0,58227.57,5.6,46.7,0,0,0
5981172891,6,11,2,64665.81,5.7,45.7,1,0,1
9722292755,6,13,2,50792.56,6.3,44,0,1,1
4452210024,6,12,2,82885.33,6,44.5,0,1,1
4912901860,6,13,0,67780.49,4.9,46.3,0,0,0
4355099155,5,13,0,46613.57,6,43.9,0,0,0
5669560913,6,13,2,83226.81,6.6,44,0,1,1
4543917602,5,11,2,45686.99,5.9,44.6,0,0,1
8721238945,6,12,0,50196.59,4.5,44.4,1,1,0
2240110219,7,12,0,44974.6,6.1,44.1,0,0,0
1258628596,7,13,2,69014.48,6.3,43.7,0,0,1
4361525578,7,13,2,83069.4,7.5,43.7,0,0,1
5341862543,6,12,2,55181.61,6.4,44.1,0,0,1
969035081,6,12,2,81666.54,5.5,44.3,0,1,1
9269051418,7,15,0,63029.24,6.6,47.2,0,0,0
3251481044,7,12,0,51534.76,6.1,44.7,0,1,0
3440310543,6,10,0,55969.99,5.7,45.3,0,0,0
4420377468,6,12,4,58355.12,6.5,44.4,0,0,1
2864262520,7,13,0,47659.62,5,44.2,0,1,0
9804095539,6,12,0,31418.21,4.5,44.5,0,0,0
3754481983,6,11,2,47286.14,5.2,45.6,1,0,1
3029672160,6,13,0,50315.27,5.5,43.7,0,0,0
1573958851,5,12,2,55692.73,7.4,45.8,0,0,1
507940413,6,14,2,43234.35,7.1,43.3,0,0,1
4411257398,6,12,2,79280.05,7.2,44.1,1,0,1
2993728554,6,11,2,68907.95,6.5,45.6,0,0,1
593737390,8,14,0,58019.3,5.2,47.1,1,1,0
4444287310,6,12,2,60627.9,5,44.3,0,1,1
5064818607,6,11,2,75442.46,6.5,44.7,1,0,1
1579677178,6,12,2,74300.99,4.8,44.6,0,1,1
8468591359,6,11,2,68125.3,5,44.6,1,0,1
5582597809,5,12,2,37235.72,5.1,45.8,1,0,1
458310514,6,12,0,46645.9,4.6,44.4,0,1,0
7689807362,6,12,2,64869.13,7.3,45.6,1,0,1
1631997585,6,13,0,49237.9,7.6,43.7,0,0,0
9021603544,7,13,0,55627.32,4,43.7,0,0,0
3293527365,5,10,0,58427.4,7.2,44.9,1,0,0
5306999280,5,12,2,39321.82,5.3,46,1,0,1
7437548366,6,12,2,50491.88,5,44.3,0,0,1
1947828062,6,12,0,77913.17,5.4,44.3,0,1,0
6369765446,5,10,0,51755.91,5.8,45.2,0,0,0
5686083688,8,12,2,63887.96,5.5,46.4,0,1,1
5392704135,6,12,0,68529.18,6.4,45.8,0,0,0
3967335534,5,11,2,64801.89,5.6,44.9,1,0,1
8834935616,6,11,2,67249.91,4.3,45.4,0,0,1
